timestamp,rpm,throttle,egt,cht,oil_temp,fault_active,egt_expected,cht_expected,res_egt,res_cht
29.5,2483.12,0.2,535.43,206.29,106.6,False,544.16,206.49,-8.73,-0.2
30.0,2500.18,0.2,542.53,207.15,107.05,False,545.01,207.01,-2.48,0.14
0.5,2637.58,0.2313,568.38,222.34,112.77,False,570.66,222.4,-2.28,-0.06
1.0,2576.78,0.2313,567.96,218.44,111.11,False,567.62,220.57,0.34,-2.13
1.5,2561.74,0.2313,574.47,211.84,115.0,False,566.87,220.12,7.6,-8.28
2.0,2575.39,0.2313,576.13,220.81,113.5,False,567.55,220.53,8.58,0.28
2.5,2583.43,0.2313,559.65,225.06,113.37,False,567.95,220.77,-8.3,4.29
3.0,2614.03,0.2313,565.39,214.73,113.55,False,569.48,221.69,-4.09,-6.96
3.5,2560.22,0.2313,569.51,223.9,116.15,False,566.79,220.07,2.72,3.83
4.0,2582.47,0.2313,570.7,216.85,114.26,False,567.9,220.74,2.8,-3.89
4.5,2599.34,0.2313,565.03,218.62,112.98,False,568.75,221.25,-3.72,-2.63
5.0,2553.35,0.2313,562.68,221.28,111.93,False,566.45,219.87,-3.77,1.41
5.5,2568.0,0.2313,574.87,220.07,115.02,False,567.18,220.31,7.69,-0.24
6.0,2588.88,0.2313,566.98,221.34,116.82,False,568.22,220.93,-1.24,0.41
6.5,2580.44,0.2313,559.32,215.87,112.97,False,567.8,220.68,-8.48,-4.81
7.0,2578.6,0.2313,567.73,218.45,113.02,False,567.71,220.63,0.02,-2.18
7.5,2577.41,0.2313,570.02,218.1,115.63,False,567.65,220.59,2.37,-2.49
8.0,2570.72,0.2313,559.28,222.31,116.05,False,567.32,220.39,-8.04,1.92
8.5,2584.6,0.2313,568.94,217.57,113.38,False,568.01,220.81,0.93,-3.24
9.0,2583.96,0.2313,572.47,219.32,109.17,False,567.98,220.79,4.49,-1.47
9.5,2579.58,0.2313,569.75,223.68,115.18,False,567.76,220.66,1.99,3.02
10.0,2558.77,0.2313,573.41,220.09,114.21,False,566.72,220.03,6.69,0.06
10.5,2574.04,0.2313,565.87,217.44,117.32,False,567.48,220.49,-1.61,-3.05
11.0,2561.89,0.2313,576.48,224.68,113.72,False,566.87,220.12,9.61,4.56
11.5,2579.09,0.2313,570.63,218.01,115.64,False,567.73,220.64,2.9,-2.63
12.0,2571.96,0.2313,564.77,217.37,113.54,False,567.38,220.43,-2.61,-3.06
12.5,2586.75,0.2313,568.97,221.0,117.12,False,568.12,220.87,0.85,0.13
13.0,2571.25,0.2313,570.97,216.71,113.11,False,567.34,220.41,3.63,-3.7
13.5,2599.86,0.2313,566.28,222.5,113.69,False,568.77,221.26,-2.49,1.24
14.0,2572.48,0.2313,577.75,214.99,113.6,False,567.4,220.44,10.35,-5.45
14.5,2568.89,0.2313,569.65,225.16,115.54,False,567.22,220.33,2.43,4.83
15.0,2589.07,0.2313,571.73,222.05,117.0,False,568.23,220.94,3.5,1.11
15.5,2551.94,0.2313,575.21,226.95,114.71,False,566.38,219.83,8.83,7.12
16.0,2536.04,0.2313,566.31,226.82,113.28,False,565.58,219.35,0.73,7.47
16.5,2563.33,0.2313,572.15,220.09,115.56,False,566.95,220.17,5.2,-0.08
17.0,2577.96,0.2313,579.01,217.56,113.31,False,567.68,220.61,11.33,-3.05
17.5,2573.98,0.2313,569.22,226.31,113.43,False,567.48,220.49,1.74,5.82
18.0,2556.81,0.2313,563.19,220.71,112.57,False,566.62,219.97,-3.43,0.74
18.5,2575.54,0.2313,564.64,220.03,115.83,False,567.56,220.53,-2.92,-0.5
19.0,2574.54,0.2313,564.84,222.7,114.41,False,567.51,220.5,-2.67,2.2
19.5,2558.56,0.2313,567.66,223.61,114.23,False,566.71,220.02,0.95,3.59
20.0,2581.68,0.2313,566.57,221.42,115.55,False,567.86,220.72,-1.29,0.7
20.5,2584.8,0.2313,557.03,220.83,111.28,False,568.02,220.81,-10.99,0.02
21.0,2576.71,0.2313,561.13,217.17,112.5,False,567.62,220.57,-6.49,-3.4
21.5,2578.25,0.2313,571.34,219.8,116.83,False,567.69,220.62,3.65,-0.82
22.0,2564.56,0.2313,557.89,221.93,116.2,False,567.01,220.2,-9.12,1.73
22.5,2601.2,0.2313,574.49,222.1,112.82,False,568.84,221.3,5.65,0.8
23.0,2552.49,0.2313,561.85,215.51,110.35,False,566.4,219.84,-4.55,-4.33
23.5,2583.43,0.2313,568.02,226.02,112.63,False,567.95,220.77,0.07,5.25
24.0,2597.92,0.2313,561.69,221.42,115.68,False,568.68,221.21,-6.99,0.21
24.5,2581.06,0.2313,564.94,221.46,113.41,False,567.83,220.7,-2.89,0.76
25.0,2581.88,0.2313,569.2,222.3,114.6,False,567.87,220.72,1.33,1.58
25.5,2561.64,0.2313,576.33,219.22,113.0,False,566.86,220.12,9.47,-0.9
26.0,2550.8,0.2313,577.88,220.54,112.58,False,566.32,219.79,11.56,0.75
26.5,2598.05,0.2313,567.47,220.21,115.41,False,568.68,221.21,-1.21,-1.0
27.0,2586.41,0.2313,566.97,222.1,118.03,False,568.1,220.86,-1.13,1.24
27.5,2573.25,0.2313,566.41,219.94,116.53,False,567.44,220.47,-1.03,-0.53
28.0,2595.09,0.2313,562.24,220.86,116.1,False,568.53,221.12,-6.29,-0.26
28.5,2557.75,0.2313,575.56,222.48,115.49,False,566.67,220.0,8.89,2.48
29.0,2527.81,0.2313,566.42,223.82,112.79,False,565.17,219.1,1.25,4.72
29.5,2578.61,0.2313,570.99,215.36,118.81,False,567.71,220.63,3.28,-5.27
30.0,2597.53,0.2313,565.9,221.52,111.58,False,568.66,221.19,-2.76,0.33
0.5,2671.05,0.2625,590.79,231.66,118.17,False,591.05,234.63,-0.26,-2.97
1.0,2688.82,0.2625,583.62,236.93,119.1,False,591.94,235.16,-8.32,1.77
1.5,2650.45,0.2625,603.4,232.03,118.59,False,590.02,234.01,13.38,-1.98
2.0,2645.14,0.2625,586.56,236.66,113.9,False,589.76,233.85,-3.2,2.81
2.5,2662.35,0.2625,590.13,240.72,121.23,False,590.62,234.37,-0.49,6.35
3.0,2666.2,0.2625,595.55,240.84,117.17,False,590.81,234.49,4.74,6.35
3.5,2623.28,0.2625,590.54,236.4,119.6,False,588.66,233.2,1.88,3.2
4.0,2648.55,0.2625,586.64,232.74,118.08,False,589.93,233.96,-3.29,-1.22
4.5,2652.84,0.2625,595.95,231.43,118.35,False,590.14,234.09,5.81,-2.66
5.0,2666.8,0.2625,594.54,230.03,116.13,False,590.84,234.5,3.7,-4.47
5.5,2684.15,0.2625,594.43,237.5,116.45,False,591.71,235.02,2.72,2.48
6.0,2667.33,0.2625,587.58,230.35,118.76,False,590.87,234.52,-3.29,-4.17
6.5,2653.59,0.2625,594.2,236.64,117.66,False,590.18,234.11,4.02,2.53
7.0,2623.89,0.2625,591.95,240.57,117.83,False,588.69,233.22,3.26,7.35
7.5,2628.64,0.2625,587.8,233.8,119.83,False,588.93,233.36,-1.13,0.44
8.0,2670.29,0.2625,595.64,233.91,117.65,False,591.01,234.61,4.63,-0.7
8.5,2655.29,0.2625,592.72,233.48,119.68,False,590.26,234.16,2.46,-0.68
9.0,2678.35,0.2625,587.54,237.39,115.01,False,591.42,234.85,-3.88,2.54
9.5,2657.96,0.2625,580.93,234.44,116.94,False,590.4,234.24,-9.47,0.2
10.0,2650.02,0.2625,596.71,237.39,117.91,False,590.0,234.0,6.71,3.39
10.5,2683.39,0.2625,594.97,228.63,120.19,False,591.67,235.0,3.3,-6.37
11.0,2645.79,0.2625,587.37,236.27,118.73,False,589.79,233.87,-2.42,2.4
11.5,2664.84,0.2625,585.71,239.24,121.55,False,590.74,234.45,-5.03,4.79
12.0,2659.4,0.2625,594.86,233.6,116.45,False,590.47,234.28,4.39,-0.68
12.5,2649.47,0.2625,593.06,236.63,120.65,False,589.97,233.98,3.09,2.65
13.0,2673.16,0.2625,597.01,234.59,118.75,False,591.16,234.69,5.85,-0.1
13.5,2708.52,0.2625,583.28,233.1,117.02,False,592.93,235.76,-9.65,-2.66
14.0,2623.35,0.2625,595.84,239.22,116.45,False,588.67,233.2,7.17,6.02
14.5,2652.28,0.2625,586.28,238.68,118.25,False,590.11,234.07,-3.83,4.61
15.0,2659.94,0.2625,593.3,232.99,117.29,False,590.5,234.3,2.8,-1.31
15.5,2685.68,0.2625,590.6,237.97,113.22,False,591.78,235.07,-1.18,2.9
16.0,2667.19,0.2625,590.8,231.33,119.36,False,590.86,234.52,-0.06,-3.19
16.5,2633.17,0.2625,587.84,236.96,119.75,False,589.16,233.5,-1.32,3.46
17.0,2660.51,0.2625,592.56,234.71,114.53,False,590.53,234.32,2.03,0.39
17.5,2662.28,0.2625,589.62,232.93,119.6,False,590.61,234.37,-0.99,-1.44
18.0,2673.84,0.2625,590.14,232.54,117.55,False,591.19,234.72,-1.05,-2.18
18.5,2654.1,0.2625,594.62,232.64,118.5,False,590.21,234.12,4.41,-1.48
19.0,2667.45,0.2625,587.37,235.41,116.84,False,590.87,234.52,-3.5,0.89
19.5,2636.65,0.2625,598.63,233.05,118.19,False,589.33,233.6,9.3,-0.55
20.0,2632.17,0.2625,589.69,231.22,117.14,False,589.11,233.47,0.58,-2.25
20.5,2653.32,0.2625,596.33,235.57,119.98,False,590.17,234.1,6.16,1.47
21.0,2639.72,0.2625,587.33,239.89,117.71,False,589.49,233.69,-2.16,6.2
21.5,2673.77,0.2625,593.1,238.77,121.51,False,591.19,234.71,1.91,4.06
22.0,2628.45,0.2625,584.28,235.71,117.79,False,588.92,233.35,-4.64,2.36
22.5,2676.14,0.2625,601.33,233.96,121.83,False,591.31,234.78,10.02,-0.82
23.0,2630.19,0.2625,590.24,228.9,119.96,False,589.01,233.41,1.23,-4.51
23.5,2652.77,0.2625,590.5,235.93,119.17,False,590.14,234.08,0.36,1.85
24.0,2668.32,0.2625,589.5,230.53,116.34,False,590.92,234.55,-1.42,-4.02
24.5,2667.13,0.2625,584.29,232.95,120.02,False,590.86,234.51,-6.57,-1.56
25.0,2637.59,0.2625,598.91,240.28,116.2,False,589.38,233.63,9.53,6.65
25.5,2631.55,0.2625,591.63,236.79,113.85,False,589.08,233.45,2.55,3.34
26.0,2638.16,0.2625,587.36,232.72,117.38,False,589.41,233.64,-2.05,-0.92
26.5,2633.0,0.2625,598.77,235.06,117.42,False,589.15,233.49,9.62,1.57
27.0,2663.59,0.2625,591.43,232.39,117.54,False,590.68,234.41,0.75,-2.02
27.5,2686.56,0.2625,584.55,239.06,112.56,False,591.83,235.1,-7.28,3.96
28.0,2662.32,0.2625,579.19,237.16,117.22,False,590.62,234.37,-11.43,2.79
28.5,2686.35,0.2625,588.0,232.85,112.29,False,591.82,235.09,-3.82,-2.24
29.0,2633.82,0.2625,594.71,236.33,117.55,False,589.19,233.51,5.52,2.82
29.5,2690.72,0.2625,587.08,231.16,116.06,False,592.04,235.22,-4.96,-4.06
30.0,2674.66,0.2625,588.96,233.53,121.09,False,591.23,234.74,-2.27,-1.21
0.5,2714.83,0.2938,611.82,251.86,122.02,False,612.02,247.21,-0.2,4.65
1.0,2724.8,0.2938,611.27,248.58,121.93,False,612.52,247.51,-1.25,1.07
1.5,2707.77,0.2938,619.98,249.73,121.7,False,611.67,247.0,8.31,2.73
2.0,2701.9,0.2938,616.9,245.16,123.62,False,611.38,246.82,5.52,-1.66
2.5,2730.81,0.2938,615.78,245.72,122.02,False,612.82,247.69,2.96,-1.97
3.0,2711.74,0.2938,605.04,245.07,124.35,False,611.87,247.12,-6.83,-2.05
3.5,2697.87,0.2938,611.3,244.1,120.41,False,611.17,246.7,0.13,-2.6
4.0,2754.5,0.2938,623.85,249.55,119.81,False,614.0,248.4,9.85,1.15
4.5,2739.11,0.2938,610.51,247.5,123.23,False,613.24,247.94,-2.73,-0.44
5.0,2738.87,0.2938,611.09,248.54,121.27,False,613.22,247.93,-2.13,0.61
5.5,2760.13,0.2938,618.46,245.84,118.62,False,614.29,248.57,4.17,-2.73
6.0,2741.05,0.2938,616.28,255.49,123.28,False,613.33,248.0,2.95,7.49
6.5,2746.36,0.2938,603.57,244.56,119.43,False,613.6,248.16,-10.03,-3.6
7.0,2700.75,0.2938,607.61,246.28,124.13,False,611.32,246.79,-3.71,-0.51
7.5,2730.03,0.2938,609.22,248.84,119.46,False,612.78,247.67,-3.56,1.17
8.0,2738.93,0.2938,611.52,248.94,121.73,False,613.23,247.94,-1.71,1.0
8.5,2730.46,0.2938,610.64,246.31,125.57,False,612.8,247.68,-2.16,-1.37
9.0,2750.77,0.2938,621.31,244.33,122.58,False,613.82,248.29,7.49,-3.96
9.5,2723.86,0.2938,618.34,245.34,125.74,False,612.47,247.48,5.87,-2.14
10.0,2745.04,0.2938,609.31,251.78,124.64,False,613.53,248.12,-4.22,3.66
10.5,2753.13,0.2938,603.03,243.33,123.78,False,613.94,248.36,-10.91,-5.03
11.0,2707.77,0.2938,607.71,248.13,123.91,False,611.67,247.0,-3.96,1.13
11.5,2754.42,0.2938,620.45,250.59,122.69,False,614.0,248.4,6.45,2.19
12.0,2731.77,0.2938,611.98,246.93,119.54,False,612.87,247.72,-0.89,-0.79
12.5,2694.33,0.2938,613.35,248.97,122.41,False,611.0,246.6,2.35,2.37
13.0,2737.13,0.2938,615.0,247.71,121.38,False,613.14,247.88,1.86,-0.17
13.5,2728.3,0.2938,614.89,250.53,123.96,False,612.69,247.62,2.2,2.91
14.0,2719.2,0.2938,613.67,248.47,123.07,False,612.24,247.34,1.43,1.13
14.5,2714.39,0.2938,620.15,243.78,124.2,False,612.0,247.2,8.15,-3.42
15.0,2739.34,0.2938,620.54,243.31,124.48,False,613.25,247.95,7.29,-4.64
15.5,2769.68,0.2938,619.09,246.42,124.18,False,614.76,248.86,4.33,-2.44
16.0,2724.45,0.2938,603.42,246.28,123.47,False,612.5,247.5,-9.08,-1.22
16.5,2762.78,0.2938,610.53,248.14,123.59,False,614.42,248.65,-3.89,-0.51
17.0,2704.98,0.2938,620.86,252.61,121.98,False,611.53,246.92,9.33,5.69
17.5,2719.72,0.2938,618.62,249.16,124.25,False,612.27,247.36,6.35,1.8
18.0,2734.73,0.2938,617.01,248.84,122.69,False,613.02,247.81,3.99,1.03
18.5,2750.76,0.2938,615.61,246.46,126.21,False,613.82,248.29,1.79,-1.83
19.0,2720.53,0.2938,612.36,248.09,121.77,False,612.31,247.38,0.05,0.71
19.5,2745.92,0.2938,616.75,247.74,123.26,False,613.58,248.15,3.17,-0.41
20.0,2754.54,0.2938,626.09,248.59,120.3,False,614.01,248.4,12.08,0.19
20.5,2731.29,0.2938,611.04,249.59,122.34,False,612.84,247.71,-1.8,1.88
21.0,2726.65,0.2938,613.53,247.31,128.35,False,612.61,247.57,0.92,-0.26
21.5,2747.35,0.2938,607.58,249.67,123.46,False,613.65,248.19,-6.07,1.48
22.0,2748.24,0.2938,606.34,248.19,121.53,False,613.69,248.22,-7.35,-0.03
22.5,2674.49,0.2938,607.11,246.53,121.83,False,610.0,246.0,-2.89,0.53
23.0,2719.21,0.2938,607.8,244.59,124.56,False,612.24,247.34,-4.44,-2.75
23.5,2727.95,0.2938,613.55,251.18,126.11,False,612.68,247.61,0.87,3.57
24.0,2694.27,0.2938,604.91,246.21,121.71,False,610.99,246.6,-6.08,-0.39
24.5,2729.3,0.2938,614.23,251.03,123.97,False,612.75,247.65,1.49,3.38
25.0,2791.46,0.2938,615.31,254.08,123.74,False,615.85,249.51,-0.54,4.57
25.5,2701.93,0.2938,617.23,255.57,122.25,False,611.38,246.83,5.85,8.74
26.0,2703.73,0.2938,617.76,244.94,121.74,False,611.47,246.88,6.29,-1.94
26.5,2724.92,0.2938,612.93,247.66,122.61,False,612.53,247.52,0.4,0.14
27.0,2710.29,0.2938,617.62,245.99,122.3,False,611.79,247.08,5.83,-1.09
27.5,2746.72,0.2938,605.44,247.06,125.96,False,613.62,248.17,-8.18,-1.11
28.0,2724.61,0.2938,609.3,251.61,118.67,False,612.51,247.51,-3.21,4.1
28.5,2752.1,0.2938,613.46,249.06,123.48,False,613.88,248.33,-0.42,0.73
29.0,2768.6,0.2938,616.81,245.14,123.33,False,614.71,248.83,2.1,-3.69
29.5,2690.87,0.2938,608.58,245.0,121.35,False,610.82,246.49,-2.24,-1.49
30.0,2746.69,0.2938,609.31,243.93,124.69,False,613.61,248.17,-4.3,-4.24
0.5,2811.28,0.325,637.23,261.99,128.18,False,635.56,261.34,1.67,0.65
1.0,2868.3,0.325,636.25,255.5,126.75,False,638.41,263.05,-2.16,-7.55
1.5,2789.28,0.325,631.38,254.34,129.3,False,634.46,260.68,-3.08,-6.34
2.0,2773.22,0.325,632.34,264.83,125.89,False,633.66,260.2,-1.32,4.63
2.5,2822.35,0.325,631.9,260.69,123.58,False,636.12,261.67,-4.22,-0.98
3.0,2821.84,0.325,638.0,259.22,128.71,False,636.09,261.66,1.91,-2.44
3.5,2819.95,0.325,637.76,266.61,127.23,False,636.0,261.6,1.76,5.01
4.0,2794.4,0.325,630.68,257.45,127.63,False,634.72,260.83,-4.04,-3.38
4.5,2803.3,0.325,639.19,262.17,125.8,False,635.16,261.1,4.03,1.07
5.0,2828.94,0.325,636.92,258.75,128.14,False,636.45,261.87,0.47,-3.12
5.5,2836.75,0.325,640.91,263.2,130.1,False,636.84,262.1,4.07,1.1
6.0,2811.26,0.325,637.29,259.61,124.34,False,635.56,261.34,1.73,-1.73
6.5,2792.78,0.325,643.93,262.96,128.78,False,634.64,260.78,9.29,2.18
7.0,2789.3,0.325,633.48,264.48,126.87,False,634.47,260.68,-0.99,3.8
7.5,2815.8,0.325,630.46,259.5,128.09,False,635.79,261.47,-5.33,-1.97
8.0,2819.0,0.325,639.84,263.1,126.5,False,635.95,261.57,3.89,1.53
8.5,2804.19,0.325,637.58,261.27,126.61,False,635.21,261.13,2.37,0.14
9.0,2826.37,0.325,635.85,258.83,126.14,False,636.32,261.79,-0.47,-2.96
9.5,2806.0,0.325,634.99,258.38,129.47,False,635.3,261.18,-0.31,-2.8
10.0,2812.42,0.325,635.99,260.36,128.59,False,635.62,261.37,0.37,-1.01
10.5,2793.1,0.325,642.63,259.86,127.7,False,634.65,260.79,7.98,-0.93
11.0,2800.6,0.325,631.91,259.02,128.99,False,635.03,261.02,-3.12,-2.0
11.5,2798.81,0.325,642.38,264.34,124.85,False,634.94,260.96,7.44,3.38
12.0,2822.59,0.325,630.53,255.64,125.06,False,636.13,261.68,-5.6,-6.04
12.5,2838.06,0.325,626.29,260.85,129.86,False,636.9,262.14,-10.61,-1.29
13.0,2822.33,0.325,629.7,257.52,130.4,False,636.12,261.67,-6.42,-4.15
13.5,2814.07,0.325,628.11,262.5,127.6,False,635.7,261.42,-7.59,1.08
14.0,2817.32,0.325,633.27,261.91,127.73,False,635.87,261.52,-2.6,0.39
14.5,2804.21,0.325,637.03,264.47,123.98,False,635.21,261.13,1.82,3.34
15.0,2772.57,0.325,631.17,262.51,125.77,False,633.63,260.18,-2.46,2.33
15.5,2791.44,0.325,630.74,263.37,125.92,False,634.57,260.74,-3.83,2.63
16.0,2827.2,0.325,636.59,261.63,127.52,False,636.36,261.82,0.23,-0.19
16.5,2807.73,0.325,635.19,262.24,124.83,False,635.39,261.23,-0.2,1.01
17.0,2823.21,0.325,631.44,257.76,127.95,False,636.16,261.7,-4.72,-3.94
17.5,2819.76,0.325,634.74,261.73,126.22,False,635.99,261.59,-1.25,0.14
18.0,2852.67,0.325,633.83,261.16,126.92,False,637.63,262.58,-3.8,-1.42
18.5,2825.45,0.325,639.02,261.51,127.82,False,636.27,261.76,2.75,-0.25
19.0,2824.64,0.325,634.08,263.86,133.92,False,636.23,261.74,-2.15,2.12
19.5,2828.51,0.325,640.76,261.35,125.31,False,636.43,261.86,4.33,-0.51
20.0,2814.64,0.325,633.41,262.9,127.53,False,635.73,261.44,-2.32,1.46
20.5,2787.82,0.325,635.12,263.03,128.06,False,634.39,260.63,0.73,2.4
21.0,2813.78,0.325,649.25,259.55,125.93,False,635.69,261.41,13.56,-1.86
21.5,2813.53,0.325,645.09,260.93,125.67,False,635.68,261.41,9.41,-0.48
22.0,2845.35,0.325,625.24,263.66,126.63,False,637.27,262.36,-12.03,1.3
22.5,2844.46,0.325,635.85,264.73,128.53,False,637.22,262.33,-1.37,2.4
23.0,2837.61,0.325,634.24,265.02,126.51,False,636.88,262.13,-2.64,2.89
23.5,2783.58,0.325,650.02,266.41,126.92,False,634.18,260.51,15.84,5.9
24.0,2866.33,0.325,637.19,260.56,127.74,False,638.32,262.99,-1.13,-2.43
24.5,2825.3,0.325,637.29,261.72,122.27,False,636.26,261.76,1.02,-0.04
25.0,2786.61,0.325,628.53,263.3,127.05,False,634.33,260.6,-5.8,2.7
25.5,2806.65,0.325,631.62,254.73,126.45,False,635.33,261.2,-3.71,-6.47
26.0,2815.33,0.325,646.31,262.11,127.42,False,635.77,261.46,10.54,0.65
26.5,2793.4,0.325,630.07,264.05,127.91,False,634.67,260.8,-4.6,3.25
27.0,2813.7,0.325,632.85,261.45,124.48,False,635.68,261.41,-2.83,0.04
27.5,2762.7,0.325,626.62,259.78,127.14,False,633.13,259.88,-6.51,-0.1
28.0,2808.55,0.325,638.93,262.92,125.3,False,635.43,261.26,3.5,1.66
28.5,2838.34,0.325,634.32,260.07,123.05,False,636.92,262.15,-2.6,-2.08
29.0,2816.92,0.325,629.24,262.55,128.07,False,635.85,261.51,-6.61,1.04
29.5,2825.69,0.325,638.06,259.56,124.12,False,636.28,261.77,1.78,-2.21
30.0,2823.87,0.325,634.94,265.37,128.0,False,636.19,261.72,-1.25,3.65
0.5,2896.22,0.3563,658.15,275.97,130.44,False,658.59,275.15,-0.44,0.82
1.0,2878.4,0.3563,649.5,274.87,131.52,False,657.7,274.62,-8.2,0.25
1.5,2922.96,0.3563,659.08,272.43,130.49,False,659.93,275.96,-0.85,-3.53
2.0,2927.62,0.3563,658.44,278.16,129.49,False,660.16,276.1,-1.72,2.06
2.5,2852.68,0.3563,659.57,275.57,133.21,False,656.41,273.85,3.16,1.72
3.0,2882.05,0.3563,658.26,274.69,128.33,False,657.88,274.73,0.38,-0.04
3.5,2862.84,0.3563,658.48,270.42,130.92,False,656.92,274.15,1.56,-3.73
4.0,2922.93,0.3563,652.58,274.36,131.62,False,659.93,275.96,-7.35,-1.6
4.5,2863.02,0.3563,654.22,276.66,131.87,False,656.93,274.16,-2.71,2.5
5.0,2891.43,0.3563,659.36,270.75,128.2,False,658.35,275.01,1.01,-4.26
5.5,2900.0,0.3563,656.34,279.52,130.92,False,658.78,275.27,-2.44,4.25
6.0,2859.38,0.3563,655.92,272.62,137.14,False,656.75,274.05,-0.83,-1.43
6.5,2904.52,0.3563,662.39,279.69,132.76,False,659.01,275.4,3.38,4.29
7.0,2898.78,0.3563,659.51,281.93,132.4,False,658.72,275.23,0.79,6.7
7.5,2872.28,0.3563,658.47,275.4,132.28,False,657.39,274.44,1.08,0.96
8.0,2902.4,0.3563,656.51,275.25,128.44,False,658.9,275.34,-2.39,-0.09
8.5,2887.1,0.3563,658.77,279.32,133.73,False,658.13,274.88,0.63,4.44
9.0,2899.49,0.3563,662.26,271.61,132.91,False,658.75,275.25,3.51,-3.64
9.5,2912.8,0.3563,652.96,278.01,129.31,False,659.42,275.65,-6.46,2.36
10.0,2867.56,0.3563,658.36,270.84,131.38,False,657.16,274.29,1.2,-3.45
10.5,2890.68,0.3563,660.05,274.62,130.94,False,658.31,274.99,1.74,-0.37
11.0,2875.31,0.3563,668.75,274.41,133.78,False,657.55,274.53,11.2,-0.12
11.5,2909.79,0.3563,654.32,273.15,128.49,False,659.27,275.56,-4.95,-2.41
12.0,2892.83,0.3563,662.51,272.07,130.82,False,658.42,275.05,4.09,-2.98
12.5,2881.07,0.3563,649.41,274.76,130.43,False,657.83,274.7,-8.42,0.06
13.0,2867.8,0.3563,647.52,277.27,131.15,False,657.17,274.3,-9.65,2.97
13.5,2879.78,0.3563,659.79,275.39,132.63,False,657.77,274.66,2.02,0.73
14.0,2916.0,0.3563,660.45,279.86,133.26,False,659.58,275.75,0.87,4.11
14.5,2909.92,0.3563,656.12,273.63,127.89,False,659.28,275.57,-3.16,-1.94
15.0,2898.77,0.3563,661.01,273.46,132.38,False,658.72,275.23,2.29,-1.77
15.5,2857.67,0.3563,667.53,275.42,129.96,False,656.66,274.0,10.87,1.42
16.0,2907.21,0.3563,664.0,274.57,131.96,False,659.14,275.48,4.86,-0.91
16.5,2911.8,0.3563,651.09,272.52,130.96,False,659.37,275.62,-8.28,-3.1
17.0,2894.83,0.3563,649.6,269.77,132.59,False,658.52,275.11,-8.92,-5.34
17.5,2911.22,0.3563,653.1,279.66,131.29,False,659.34,275.6,-6.24,4.06
18.0,2909.65,0.3563,657.29,273.89,131.97,False,659.26,275.56,-1.97,-1.67
18.5,2873.6,0.3563,655.81,271.59,131.84,False,657.46,274.48,-1.65,-2.89
19.0,2898.77,0.3563,659.77,274.76,135.67,False,658.72,275.23,1.05,-0.47
19.5,2890.2,0.3563,648.91,274.44,131.29,False,658.29,274.97,-9.38,-0.53
20.0,2885.08,0.3563,651.75,277.67,131.84,False,658.03,274.82,-6.28,2.85
20.5,2870.22,0.3563,654.35,274.86,127.09,False,657.29,274.37,-2.94,0.49
21.0,2908.36,0.3563,654.42,280.83,130.96,False,659.2,275.52,-4.78,5.31
21.5,2892.92,0.3563,652.78,278.88,131.99,False,658.43,275.06,-5.65,3.82
22.0,2903.31,0.3563,660.56,272.56,131.81,False,658.95,275.37,1.61,-2.81
22.5,2885.12,0.3563,661.66,277.83,133.23,False,658.04,274.82,3.62,3.01
23.0,2909.95,0.3563,656.7,281.54,131.87,False,659.28,275.57,-2.58,5.97
23.5,2873.23,0.3563,650.83,275.25,136.03,False,657.44,274.46,-6.61,0.79
24.0,2901.25,0.3563,650.73,276.09,130.06,False,658.84,275.31,-8.11,0.78
24.5,2871.79,0.3563,651.54,276.24,132.63,False,657.37,274.42,-5.83,1.82
25.0,2895.57,0.3563,656.76,275.77,128.02,False,658.56,275.14,-1.8,0.63
25.5,2909.14,0.3563,661.88,276.91,135.32,False,659.24,275.54,2.64,1.37
26.0,2885.15,0.3563,652.04,274.35,131.6,False,658.04,274.82,-6.0,-0.47
26.5,2892.98,0.3563,645.34,272.23,130.61,False,658.43,275.06,-13.09,-2.83
27.0,2849.59,0.3563,658.23,271.49,131.49,False,656.26,273.76,1.97,-2.27
27.5,2873.97,0.3563,664.94,278.77,134.01,False,657.48,274.49,7.46,4.28
28.0,2928.77,0.3563,661.7,275.21,129.63,False,660.22,276.13,1.48,-0.92
28.5,2920.67,0.3563,654.14,276.41,130.62,False,659.81,275.89,-5.67,0.52
29.0,2898.45,0.3563,658.6,275.87,130.06,False,658.7,275.22,-0.1,0.65
29.5,2919.86,0.3563,651.1,270.93,132.48,False,659.77,275.86,-8.67,-4.93
30.0,2920.31,0.3563,663.35,274.46,127.72,False,659.8,275.88,3.55,-1.42
0.5,2997.68,0.3875,682.8,285.54,135.8,False,682.38,289.43,0.42,-3.89
1.0,2979.1,0.3875,681.22,288.68,139.3,False,681.46,288.87,-0.24,-0.19
1.5,2993.04,0.3875,678.65,289.61,135.46,False,682.15,289.29,-3.5,0.32
2.0,2970.48,0.3875,679.56,289.73,133.97,False,681.02,288.61,-1.46,1.12
2.5,2969.48,0.3875,683.06,282.72,141.22,False,680.97,288.58,2.09,-5.86
3.0,3001.62,0.3875,677.77,285.28,139.52,False,682.58,289.55,-4.81,-4.27
3.5,2965.84,0.3875,683.87,295.97,136.66,False,680.79,288.48,3.08,7.49
4.0,3011.63,0.3875,681.74,288.19,135.01,False,683.08,289.85,-1.34,-1.66
4.5,2935.8,0.3875,685.52,291.92,136.09,False,679.29,287.57,6.23,4.35
